2.49135459761214, 1.19615809265437
2.46548825517041, 1.18466939062976
2.42261064545741, 1.16564532874419
2.36307157381136, 1.13927296235968
2.28736183630187, 1.10581726472761
2.1961151724515, 1.06562500978376
2.09011230160987, 1.0191310738955
1.97028876309722, 0.966868518877963
1.83774960470366, 0.90948467279308
1.69379648740909, 0.84776682841569
1.53997782002545, 0.782683477775664
1.37818313933489, 0.715450629545246
1.2108263587679, 0.647637836421913
1.04121646074984, 0.581333036966853
0.874340352647911, 0.519378305750193
0.718550296663771, 0.465632651509313
0.588898258784574, 0.425030485921376
0.510693190058787, 0.40287170083388
0.510693190058787, 0.40287170083388
0.588898258784574, 0.425030485921376
0.718550296663771, 0.465632651509313
0.874340352647911, 0.519378305750193
1.04121646074984, 0.581333036966853
1.2108263587679, 0.647637836421913
1.37818313933489, 0.715450629545246
1.53997782002545, 0.782683477775664
1.69379648740909, 0.84776682841569
1.83774960470366, 0.90948467279308
1.97028876309722, 0.966868518877963
2.09011230160987, 1.0191310738955
2.1961151724515, 1.06562500978376
2.28736183630187, 1.10581726472761
2.36307157381136, 1.13927296235968
2.42261064545741, 1.16564532874419
2.46548825517041, 1.18466939062976
2.49135459761214, 1.19615809265437
2.5, 1.2

