2.48377426746866, 3.48069308513393
2.43534349137247, 3.42318027594473
2.35544758578002, 3.32869677435402
2.24532308924759, 3.19934258223685
2.10671291307512, 3.03815714376261
1.94189199828435, 2.8492526894494
1.75372903074237, 2.63804394494247
1.54582997184902, 2.41163509603848
1.3228756555323, 2.17944947177034
1.09145548988211, 1.95417292240383
0.862285663664421, 1.75287219811808
0.656446599231251, 1.5973530906066
0.519889340893012, 1.51122738570021
0.519889340893013, 1.51122738570021
0.656446599231251, 1.5973530906066
0.862285663664421, 1.75287219811808
1.09145548988211, 1.95417292240383
1.32287565553229, 2.17944947177034
1.54582997184902, 2.41163509603848
1.75372903074237, 2.63804394494247
1.94189199828435, 2.8492526894494
2.10671291307512, 3.03815714376261
2.24532308924759, 3.19934258223685
2.35544758578002, 3.32869677435402
2.43534349137247, 3.42318027594473
2.48377426746866, 3.48069308513393
2.5, 3.5

